"participant_id","age","sex","trip_id","trip_mode","trip_distance","stage_mode","stage_duration","ltpa_marg_met"
5264,53,"female",12711,"pedestrian",0.208333333333333,"pedestrian",5,0
5264,53,"female",12712,"pedestrian",1.25,"pedestrian",30,0
5265,23,"male",12713,"rail",25.435,"walk_to_pt",2,5.83
5265,23,"male",12713,"rail",25.435,"walk_to_pt",4,5.83
5265,23,"male",12714,"rail",25.435,"walk_to_pt",4,5.83
5265,23,"male",12714,"rail",25.435,"walk_to_pt",2,5.83
5268,28,"male",12718,"pedestrian",1.04166666666667,"pedestrian",25,39.67
5268,28,"male",12719,"pedestrian",0.833333333333333,"pedestrian",20,39.67
5268,28,"male",12720,"pedestrian",1.04166666666667,"pedestrian",25,39.67
5268,28,"male",12721,"pedestrian",0.833333333333333,"pedestrian",20,39.67
5268,28,"male",12722,"pedestrian",0.833333333333333,"pedestrian",20,39.67
5268,28,"male",12723,"pedestrian",0.833333333333333,"pedestrian",20,39.67
5272,58,"male",12734,"car",7.59,"car",33,0
5272,58,"male",12735,"car",4.14,"car",18,0
5272,58,"male",12736,"car",4.14,"car",18,0
5272,58,"male",12737,"car",5.29,"car",23,0
5272,58,"male",12738,"car",1.84,"car",8,0
5280,49,"male",12757,"pedestrian",1.25,"pedestrian",30,15.17
5280,49,"male",12758,"taxi",1.67466666666667,"taxi",8,15.17
5282,48,"female",12761,"pedestrian",0.416666666666667,"pedestrian",10,1.75
5282,48,"female",12762,"pedestrian",0.375,"pedestrian",9,1.75
5282,48,"female",12763,"pedestrian",0.416666666666667,"pedestrian",10,1.75
5282,48,"female",12764,"pedestrian",0.416666666666667,"pedestrian",10,1.75
5282,48,"female",12765,"pedestrian",0.416666666666667,"pedestrian",10,1.75
5293,66,"female",12790,"rail",13.5416666666667,"walk_to_pt",2,0
5293,66,"female",12790,"rail",13.5416666666667,"walk_to_pt",5,0
5293,66,"female",12791,"rail",11.0416666666667,"walk_to_pt",5,0
5293,66,"female",12791,"rail",11.0416666666667,"walk_to_pt",2,0
5294,54,"female",12792,"bus",6.23333333333333,"walk_to_pt",10,0
5294,54,"female",12792,"bus",6.23333333333333,"walk_to_pt",10,0
5294,54,"female",12793,"bus",8.93333333333333,"walk_to_pt",10,0
5294,54,"female",12793,"bus",8.93333333333333,"walk_to_pt",10,0
5295,42,"female",12794,"pedestrian",0.625,"pedestrian",15,0
5295,42,"female",12795,"pedestrian",0.625,"pedestrian",15,0
5296,63,"female",12796,"bus",1.95333333333333,"walk_to_pt",5,0
5296,63,"female",12796,"bus",1.95333333333333,"walk_to_pt",3,0
5296,63,"female",12797,"bus",1.95333333333333,"walk_to_pt",3,0
5296,63,"female",12797,"bus",1.95333333333333,"walk_to_pt",5,0
5297,29,"female",12798,"bus",1.465,"walk_to_pt",5,28
5297,29,"female",12798,"bus",1.465,"walk_to_pt",1,28
5297,29,"female",12799,"rail",9.75,"walk_to_pt",5,28
5297,29,"female",12799,"rail",9.75,"walk_to_pt",10,28
5297,29,"female",12800,"bus",4.165,"walk_to_pt",1,28
5297,29,"female",12800,"bus",4.165,"walk_to_pt",5,28
5298,63,"male",12801,"rail",4.18166666666667,"walk_to_pt",3,0
5298,63,"male",12801,"rail",4.18166666666667,"walk_to_pt",1,0
5298,63,"male",12802,"rail",4.18166666666667,"walk_to_pt",1,0
5298,63,"male",12802,"rail",4.18166666666667,"walk_to_pt",3,0
5300,29,"male",12805,"bus",4.09333333333333,"walk_to_pt",8,0
5300,29,"male",12805,"bus",4.09333333333333,"walk_to_pt",6,0
5300,29,"male",12806,"pedestrian",0.25,"pedestrian",6,0
5300,29,"male",12807,"pedestrian",0.25,"pedestrian",6,0
5300,29,"male",12808,"bus",6.7,"walk_to_pt",5,0
5300,29,"male",12808,"bus",6.7,"walk_to_pt",10,0
5307,34,"male",12819,"car",12.42,"car",54,1.17
5307,34,"male",12820,"car",12.42,"car",54,1.17
5307,34,"male",12821,"car",2.07,"car",9,1.17
5312,57,"female",12828,"pedestrian",0.208333333333333,"pedestrian",5,5.25
5312,57,"female",12829,"pedestrian",0.208333333333333,"pedestrian",5,5.25
5312,57,"female",12830,"pedestrian",0.208333333333333,"pedestrian",5,5.25
5312,57,"female",12831,"pedestrian",0.208333333333333,"pedestrian",5,5.25
5314,62,"female",12834,"pedestrian",0.625,"pedestrian",15,0
5314,62,"female",12835,"pedestrian",0.625,"pedestrian",15,0
5319,33,"female",12852,"car",4.14,"car",18,0
5319,33,"female",12853,"pedestrian",0.0833333333333333,"pedestrian",2,0
5319,33,"female",12854,"pedestrian",0.0833333333333333,"pedestrian",2,0
5319,33,"female",12855,"car",6.44,"car",28,0
5333,50,"male",12887,"rail",3.535,"walk_to_pt",3,0
5333,50,"male",12887,"rail",3.535,"walk_to_pt",3,0
5333,50,"male",12888,"pedestrian",0.208333333333333,"pedestrian",5,0
5333,50,"male",12889,"pedestrian",0.208333333333333,"pedestrian",5,0
5333,50,"male",12890,"rail",5.36,"walk_to_pt",3,0
5333,50,"male",12890,"rail",5.36,"walk_to_pt",3,0
5338,46,"female",12897,"rail",6.00666666666667,"walk_to_pt",3,0
5338,46,"female",12897,"rail",6.00666666666667,"walk_to_pt",1,0
5338,46,"female",12898,"rail",6.33,"walk_to_pt",1,0
5338,46,"female",12898,"rail",6.33,"walk_to_pt",2,0
5343,25,"female",12908,"pedestrian",0.416666666666667,"pedestrian",10,21
5343,25,"female",12909,"pedestrian",0.416666666666667,"pedestrian",10,21
5343,25,"female",12910,"pedestrian",0.416666666666667,"pedestrian",10,21
5343,25,"female",12911,"pedestrian",0.833333333333333,"pedestrian",20,21
5343,25,"female",12912,"pedestrian",0.416666666666667,"pedestrian",10,21
5347,38,"female",12918,"bus",2.65,"walk_to_pt",5,0
5347,38,"female",12918,"bus",2.65,"walk_to_pt",10,0
5347,38,"female",12919,"taxi",3.768,"taxi",18,0
5359,35,"male",12945,"pedestrian",0.833333333333333,"pedestrian",20,0
5359,35,"male",12946,"bus",2.32666666666667,"walk_to_pt",2,0
5359,35,"male",12946,"bus",2.32666666666667,"walk_to_pt",2,0
5362,24,"male",12949,"bus",8.25833333333333,"walk_to_pt",10,0
5362,24,"male",12949,"bus",8.25833333333333,"walk_to_pt",10,0
5362,24,"male",12950,"car",4.14,"car",18,0
5375,46,"male",12973,"car",3.22,"car",14,0
5375,46,"male",12974,"car",6.67,"car",29,0
5375,46,"male",12975,"car",1.84,"car",8,0
5379,35,"female",12982,"rail",6.1,"walk_to_pt",5,0
5379,35,"female",12982,"rail",6.1,"walk_to_pt",10,0
5379,35,"female",12983,"pedestrian",0.208333333333333,"pedestrian",5,0
5379,35,"female",12984,"pedestrian",0.208333333333333,"pedestrian",5,0
5379,35,"female",12985,"rail",6.1,"walk_to_pt",10,0
5379,35,"female",12985,"rail",6.1,"walk_to_pt",5,0
5381,50,"female",12988,"car",2.53,"car",11,0
5381,50,"female",12989,"car",2.99,"car",13,0
5381,50,"female",12990,"car",1.61,"car",7,0
5383,17,"male",12993,"pedestrian",0.625,"pedestrian",15,0
5383,17,"male",12994,"pedestrian",0.833333333333333,"pedestrian",20,0
5384,44,"female",12995,"rail",9.95833333333333,"walk_to_pt",5,0
5384,44,"female",12995,"rail",9.95833333333333,"walk_to_pt",15,0
5384,44,"female",12996,"rail",11.8525,"walk_to_pt",1,0
5384,44,"female",12996,"rail",11.8525,"car",19.5,0
5384,44,"female",12996,"rail",11.8525,"walk_to_pt",5,0
5398,53,"male",13024,"rail",7.185,"walk_to_pt",3,0
5398,53,"male",13024,"rail",7.185,"walk_to_pt",3,0
5398,53,"male",13025,"rail",9.01,"walk_to_pt",3,0
5398,53,"male",13025,"rail",9.01,"walk_to_pt",3,0
5398,53,"male",13026,"car",7.59,"car",33,0
5398,53,"male",13027,"car",3.68,"car",16,0
5398,53,"male",13028,"car",9.89,"car",43,0
5398,53,"male",13029,"car",6.44,"car",28,0
5401,33,"male",13040,"car",1.84,"car",8,140
5401,33,"male",13041,"car",1.84,"car",8,140
5401,33,"male",13042,"car",1.84,"car",8,140
5401,33,"male",13043,"car",1.84,"car",8,140
5401,33,"male",13044,"car",1.15,"car",5,140
5401,33,"male",13045,"car",1.15,"car",5,140
5403,44,"male",13048,"pedestrian",0.625,"pedestrian",15,0
5403,44,"male",13049,"pedestrian",0.625,"pedestrian",15,0
5403,44,"male",13050,"car",6.44,"car",28,0
5403,44,"male",13051,"car",8.74,"car",38,0
5403,44,"male",13052,"car",4.14,"car",18,0
5404,53,"female",13053,"pedestrian",0.625,"pedestrian",15,0
5404,53,"female",13054,"pedestrian",0.625,"pedestrian",15,0
5404,53,"female",13055,"car",6.44,"car",28,0
5404,53,"female",13056,"car",8.74,"car",38,0
5404,53,"female",13057,"car",4.14,"car",18,0
5406,56,"female",13060,"car",1.15,"car",5,11.67
5406,56,"female",13061,"car",1.15,"car",5,11.67
5406,56,"female",13062,"car",1.38,"car",6,11.67
5406,56,"female",13063,"car",1.61,"car",7,11.67
5412,43,"male",13071,"car",4.14,"car",18,0
5412,43,"male",13072,"car",4.14,"car",18,0
5412,43,"male",13073,"car",5.29,"car",23,0
5420,49,"female",13093,"taxi",2.30266666666667,"taxi",11,0
5420,49,"female",13094,"taxi",2.30266666666667,"taxi",11,0
5422,47,"female",13097,"car",6.44,"car",28,0
5422,47,"female",13098,"car",5.29,"car",23,0
5429,41,"female",13118,"pedestrian",1.25,"pedestrian",30,0
5429,41,"female",13119,"car",1.84,"car",8,0
5432,39,"female",13124,"car",4.14,"car",18,0
5432,39,"female",13125,"car",4.14,"car",18,0
5432,39,"female",13126,"car",6.44,"car",28,0
5438,48,"female",13136,"bus",4.48833333333333,"walk_to_pt",15,5.83
5438,48,"female",13136,"bus",4.48833333333333,"walk_to_pt",2,5.83
5438,48,"female",13137,"bus",4.68666666666667,"walk_to_pt",20,5.83
5438,48,"female",13137,"bus",4.68666666666667,"walk_to_pt",5,5.83
5438,48,"female",13138,"bus",2.17166666666667,"walk_to_pt",5,5.83
5438,48,"female",13138,"bus",2.17166666666667,"walk_to_pt",5,5.83
5441,48,"male",13150,"rail",6.1,"walk_to_pt",10,4.67
5441,48,"male",13150,"rail",6.1,"walk_to_pt",5,4.67
5441,48,"male",13151,"rail",6.1,"walk_to_pt",5,4.67
5441,48,"male",13151,"rail",6.1,"walk_to_pt",10,4.67
5442,32,"male",13152,"rail",12.2916666666667,"walk_to_pt",10,0
5442,32,"male",13152,"rail",12.2916666666667,"walk_to_pt",3,0
5442,32,"male",13153,"rail",12.2916666666667,"walk_to_pt",3,0
5442,32,"male",13153,"rail",12.2916666666667,"walk_to_pt",10,0
5444,29,"male",13155,"car",1.84,"car",8,0
5444,29,"male",13156,"pedestrian",0.0416666666666667,"pedestrian",1,0
5444,29,"male",13157,"pedestrian",0.0416666666666667,"pedestrian",1,0
5444,29,"male",13158,"car",1.84,"car",8,0
5445,24,"male",13159,"car",1.84,"car",8,0
5445,24,"male",13160,"pedestrian",0.0416666666666667,"pedestrian",1,0
5445,24,"male",13161,"pedestrian",0.0416666666666667,"pedestrian",1,0
5445,24,"male",13162,"car",1.84,"car",8,0
5449,68,"female",13168,"car",7.59,"car",33,0
5449,68,"female",13169,"car",6.44,"car",28,0
5450,44,"male",13170,"car",8.74,"car",38,0
5450,44,"male",13171,"pedestrian",0.208333333333333,"pedestrian",5,0
5450,44,"male",13172,"pedestrian",0.208333333333333,"pedestrian",5,0
5450,44,"male",13173,"car",6.44,"car",28,0
5450,44,"male",13174,"car",1.84,"car",8,0
5451,28,"male",13175,"rail",9.75,"walk_to_pt",5,0
5451,28,"male",13175,"rail",9.75,"walk_to_pt",10,0
5451,28,"male",13176,"rail",11.575,"walk_to_pt",10,0
5451,28,"male",13176,"rail",11.575,"walk_to_pt",5,0
5452,24,"female",13177,"bus",4.46666666666667,"walk_to_pt",5,0
5452,24,"female",13177,"bus",4.46666666666667,"walk_to_pt",5,0
5452,24,"female",13178,"bus",2.18333333333333,"walk_to_pt",10,0
5452,24,"female",13178,"bus",2.18333333333333,"walk_to_pt",10,0
5453,38,"male",13179,"rail",11.6666666666667,"walk_to_pt",10,5.25
5453,38,"male",13179,"rail",11.6666666666667,"walk_to_pt",6,5.25
5453,38,"male",13180,"rail",11.6666666666667,"walk_to_pt",6,5.25
5453,38,"male",13180,"rail",11.6666666666667,"walk_to_pt",10,5.25
5458,44,"female",13190,"car",2.07,"car",9,0
5458,44,"female",13191,"car",13.57,"car",59,0
5458,44,"female",13192,"car",16.79,"car",73,0
5467,50,"female",13218,"car",11.04,"car",48,7
5467,50,"female",13219,"car",1.84,"car",8,7
5467,50,"female",13220,"car",1.38,"car",6,7
5467,50,"female",13221,"car",11.04,"car",48,7
5478,63,"male",13248,"pedestrian",0.0416666666666667,"pedestrian",1,0
5478,63,"male",13249,"pedestrian",0.0416666666666667,"pedestrian",1,0
5478,63,"male",13250,"pedestrian",0.0416666666666667,"pedestrian",1,0
5478,63,"male",13251,"pedestrian",0.0416666666666667,"pedestrian",1,0
5482,38,"female",13260,"car",2.99,"car",13,63
5482,38,"female",13261,"car",6.44,"car",28,63
5485,63,"female",13271,"car",1.84,"car",8,0
5485,63,"female",13272,"car",1.84,"car",8,0
5495,25,"female",13312,"pedestrian",0.625,"pedestrian",15,0
5495,25,"female",13313,"pedestrian",0.625,"pedestrian",15,0
5498,61,"male",13319,"car",1.84,"car",8,0
5498,61,"male",13320,"car",4.14,"car",18,0
5498,61,"male",13321,"car",4.14,"car",18,0
5504,68,"female",13340,"car",8.74,"car",38,0
5504,68,"female",13341,"car",6.44,"car",28,0
5508,18,"female",13347,"bus",9.07666666666667,"walk_to_pt",2,0
5508,18,"female",13347,"bus",9.07666666666667,"walk_to_pt",2,0
5508,18,"female",13348,"bus",6.19,"walk_to_pt",1,0
5508,18,"female",13348,"bus",6.19,"walk_to_pt",5,0
5520,32,"male",13384,"car",7.59,"car",33,8.75
5520,32,"male",13385,"pedestrian",0.208333333333333,"pedestrian",5,8.75
5520,32,"male",13386,"pedestrian",0.208333333333333,"pedestrian",5,8.75
5520,32,"male",13387,"car",13.34,"car",58,8.75
5525,21,"male",13397,"rail",4.48333333333333,"walk_to_pt",10,7
5525,21,"male",13397,"rail",4.48333333333333,"walk_to_pt",10,7
5525,21,"male",13398,"rail",7.71666666666667,"walk_to_pt",5,7
5525,21,"male",13398,"rail",7.71666666666667,"walk_to_pt",5,7
5525,21,"male",13399,"bus",3.67666666666667,"walk_to_pt",2,7
5525,21,"male",13399,"bus",3.67666666666667,"walk_to_pt",2,7
5525,21,"male",13400,"bus",3.67666666666667,"walk_to_pt",2,7
5525,21,"male",13400,"bus",3.67666666666667,"walk_to_pt",2,7
5528,40,"male",13405,"bus",5.21333333333333,"walk_to_pt",1,0
5528,40,"male",13405,"bus",5.21333333333333,"walk_to_pt",1,0
5528,40,"male",13406,"bus",2.78666666666667,"walk_to_pt",8,0
5528,40,"male",13406,"bus",2.78666666666667,"walk_to_pt",20,0
5528,40,"male",13407,"pedestrian",0.833333333333333,"pedestrian",20,0
5528,40,"male",13408,"pedestrian",1.25,"pedestrian",30,0
5533,52,"female",13414,"taxi",12.1413333333333,"taxi",58,0
5533,52,"female",13415,"pedestrian",0.208333333333333,"pedestrian",5,0
5533,52,"female",13416,"pedestrian",0.208333333333333,"pedestrian",5,0
5533,52,"female",13417,"taxi",12.1413333333333,"taxi",58,0
5535,58,"male",13423,"car",4.14,"car",18,0
5535,58,"male",13424,"car",4.14,"car",18,0
5548,32,"male",13447,"rail",10.3033333333333,"walk_to_pt",1,28
5548,32,"male",13447,"rail",10.3033333333333,"walk_to_pt",1,28
5548,32,"male",13448,"rail",6.65333333333333,"walk_to_pt",1,28
5548,32,"male",13448,"rail",6.65333333333333,"walk_to_pt",1,28
5552,54,"female",13455,"taxi",2.30266666666667,"taxi",11,0
5552,54,"female",13456,"taxi",3.34933333333333,"taxi",16,0
5552,54,"female",13457,"car",13.57,"car",59,0
5552,54,"female",13458,"car",5.29,"car",23,0
5552,54,"female",13459,"car",13.11,"car",57,0
5553,18,"female",13460,"rail",12.2,"walk_to_pt",15,3.5
5553,18,"female",13460,"rail",12.2,"walk_to_pt",15,3.5
5553,18,"female",13461,"rail",9.61333333333333,"walk_to_pt",8,3.5
5553,18,"female",13461,"rail",9.61333333333333,"walk_to_pt",30,3.5
5553,18,"female",13462,"pedestrian",0.833333333333333,"pedestrian",20,3.5
5554,41,"male",13463,"car",6.21,"car",27,0
5554,41,"male",13464,"car",8.28,"car",36,0
5565,38,"female",13489,"car",12.42,"car",54,0.58
5565,38,"female",13490,"car",12.42,"car",54,0.58
5569,43,"female",13497,"bus",2.83666666666667,"walk_to_pt",3,3.5
5569,43,"female",13497,"bus",2.83666666666667,"walk_to_pt",10,3.5
5569,43,"female",13498,"bus",2.83666666666667,"walk_to_pt",10,3.5
5569,43,"female",13498,"bus",2.83666666666667,"walk_to_pt",3,3.5
5585,47,"female",13540,"pedestrian",0.833333333333333,"pedestrian",20,9.33
5585,47,"female",13541,"pedestrian",0.416666666666667,"pedestrian",10,9.33
5585,47,"female",13542,"pedestrian",0.416666666666667,"pedestrian",10,9.33
5585,47,"female",13543,"pedestrian",1.04166666666667,"pedestrian",25,9.33
5598,25,"female",13566,"bus",3.67666666666667,"walk_to_pt",3,0
5598,25,"female",13566,"bus",3.67666666666667,"walk_to_pt",1,0
5598,25,"female",13567,"pedestrian",0.208333333333333,"pedestrian",5,0
5598,25,"female",13568,"pedestrian",0.208333333333333,"pedestrian",5,0
5598,25,"female",13569,"taxi",3.768,"taxi",18,0
5608,27,"male",13584,"bus",5.14166666666667,"walk_to_pt",2,7
5608,27,"male",13584,"bus",5.14166666666667,"walk_to_pt",8,7
5608,27,"male",13585,"bus",10.5416666666667,"walk_to_pt",5,7
5608,27,"male",13585,"bus",10.5416666666667,"walk_to_pt",5,7
5613,62,"male",13593,"car",2.99,"car",13,0
5613,62,"male",13594,"car",5.29,"car",23,0
5615,27,"female",13597,"car",2.99,"car",13,70
5615,27,"female",13598,"car",5.29,"car",23,70
5618,52,"female",13604,"car",6.67,"car",29,0
5618,52,"female",13605,"car",6.67,"car",29,0
5618,52,"female",13606,"car",2.99,"car",13,0
5618,52,"female",13607,"car",6.44,"car",28,0
5622,51,"male",13614,"rail",7.5,"walk_to_pt",2,10.5
5622,51,"male",13614,"rail",7.5,"walk_to_pt",10,10.5
5622,51,"male",13615,"rail",7.29166666666667,"walk_to_pt",10,10.5
5622,51,"male",13615,"rail",7.29166666666667,"walk_to_pt",3,10.5
5626,41,"male",13626,"car",1.84,"car",8,0
5626,41,"male",13627,"car",1.84,"car",8,0
5626,41,"male",13628,"car",1.84,"car",8,0
5626,41,"male",13629,"car",0.69,"car",3,0
5626,41,"male",13630,"car",1.84,"car",8,0
5626,41,"male",13631,"car",1.84,"car",8,0
5626,41,"male",13632,"cycle",5.76,"cycle",48,0
5626,41,"male",13633,"cycle",5.16,"cycle",43,0
5627,43,"female",13634,"car",1.61,"car",7,0
5627,43,"female",13635,"car",4.14,"car",18,0
5633,65,"male",13652,"car",2.99,"car",13,0
5633,65,"male",13653,"car",2.76,"car",12,0
5633,65,"male",13654,"car",4.14,"car",18,0
5633,65,"male",13655,"car",6.44,"car",28,0
5646,17,"female",13685,"car",4.14,"car",18,0
5646,17,"female",13686,"car",4.14,"car",18,0
5646,17,"female",13687,"car",4.14,"car",18,0
5657,56,"male",13708,"bus",5.81666666666667,"walk_to_pt",7,0
5657,56,"male",13708,"bus",5.81666666666667,"walk_to_pt",3,0
5657,56,"male",13709,"bus",8.42333333333333,"walk_to_pt",3,0
5657,56,"male",13709,"bus",8.42333333333333,"walk_to_pt",8,0
5658,45,"female",13710,"car",6.67,"car",29,0
5658,45,"female",13711,"car",6.67,"car",29,0
5658,45,"female",13712,"car",8.74,"car",38,0
5658,45,"female",13713,"car",7.59,"car",33,0
5662,38,"male",13723,"motorcycle",4.56,"motorcycle",18,35.58
5662,38,"male",13724,"motorcycle",4.56,"motorcycle",18,35.58
5667,57,"male",13739,"bus",2.83666666666667,"walk_to_pt",8,0
5667,57,"male",13739,"bus",2.83666666666667,"walk_to_pt",5,0
5667,57,"male",13740,"pedestrian",0.208333333333333,"pedestrian",5,0
5667,57,"male",13741,"pedestrian",0.208333333333333,"pedestrian",5,0
5667,57,"male",13742,"bus",2.83666666666667,"walk_to_pt",5,0
5667,57,"male",13742,"bus",2.83666666666667,"walk_to_pt",8,0
5669,22,"female",13744,"bus",6.47,"walk_to_pt",2,25.38
5669,22,"female",13744,"bus",6.47,"walk_to_pt",1,25.38
5669,22,"female",13745,"bus",5.12,"walk_to_pt",1,25.38
5669,22,"female",13745,"bus",5.12,"walk_to_pt",2,25.38
5679,36,"male",13768,"pedestrian",0.833333333333333,"pedestrian",20,7
5679,36,"male",13769,"car",1.84,"car",8,7
5697,18,"male",13811,"pedestrian",1.04166666666667,"pedestrian",25,47.25
5697,18,"male",13812,"pedestrian",1.04166666666667,"pedestrian",25,47.25
5701,62,"male",13818,"bus",3.86333333333333,"walk_to_pt",1,40.83
5701,62,"male",13818,"bus",3.86333333333333,"walk_to_pt",1,40.83
5701,62,"male",13819,"bus",3.86333333333333,"walk_to_pt",1,40.83
5701,62,"male",13819,"bus",3.86333333333333,"walk_to_pt",1,40.83
5703,51,"female",13823,"bus",0.603333333333333,"walk_to_pt",5,0
5703,51,"female",13823,"bus",0.603333333333333,"walk_to_pt",3,0
5703,51,"female",13824,"pedestrian",0.833333333333333,"pedestrian",20,0
5703,51,"female",13825,"bus",0.603333333333333,"walk_to_pt",5,0
5703,51,"female",13825,"bus",0.603333333333333,"walk_to_pt",3,0
5703,51,"female",13826,"pedestrian",3.33333333333333,"pedestrian",80,0
5709,25,"female",13837,"pedestrian",0.416666666666667,"pedestrian",10,0
5709,25,"female",13838,"pedestrian",0.416666666666667,"pedestrian",10,0
5709,25,"female",13839,"bus",1.76666666666667,"walk_to_pt",5,0
5709,25,"female",13839,"bus",1.76666666666667,"walk_to_pt",5,0
5709,25,"female",13840,"bus",1.76666666666667,"walk_to_pt",5,0
5709,25,"female",13840,"bus",1.76666666666667,"walk_to_pt",5,0
5712,16,"female",13844,"pedestrian",0.833333333333333,"pedestrian",20,87.5
5712,16,"female",13845,"pedestrian",0.833333333333333,"pedestrian",20,87.5
5720,37,"female",13864,"car",1.84,"car",8,0
5720,37,"female",13865,"car",1.84,"car",8,0
5720,37,"female",13866,"pedestrian",1.66666666666667,"pedestrian",40,0
5720,37,"female",13867,"pedestrian",1.66666666666667,"pedestrian",40,0
5726,18,"male",13876,"pedestrian",1.25,"pedestrian",30,70
5726,18,"male",13877,"pedestrian",1.25,"pedestrian",30,70
5736,36,"male",13899,"pedestrian",1.04166666666667,"pedestrian",25,0
5736,36,"male",13900,"pedestrian",1.04166666666667,"pedestrian",25,0
5744,19,"male",13925,"pedestrian",0.416666666666667,"pedestrian",10,35
5744,19,"male",13926,"pedestrian",0.416666666666667,"pedestrian",10,35
5746,28,"female",13929,"rail",14.7916666666667,"walk_to_pt",3,0
5746,28,"female",13929,"rail",14.7916666666667,"walk_to_pt",10,0
5746,28,"female",13930,"rail",14.7916666666667,"walk_to_pt",10,0
5746,28,"female",13930,"rail",14.7916666666667,"walk_to_pt",3,0
5752,63,"female",13943,"bus",1.09166666666667,"walk_to_pt",5,0
5752,63,"female",13943,"bus",1.09166666666667,"walk_to_pt",5,0
5752,63,"female",13944,"bus",1.09166666666667,"walk_to_pt",5,0
5752,63,"female",13944,"bus",1.09166666666667,"walk_to_pt",5,0
5755,60,"male",13949,"bus",2.14,"walk_to_pt",5,26.25
5755,60,"male",13949,"bus",2.14,"walk_to_pt",1,26.25
5755,60,"male",13950,"bus",2.14,"walk_to_pt",1,26.25
5755,60,"male",13950,"bus",2.14,"walk_to_pt",5,26.25
5760,37,"male",13960,"car",1.84,"car",8,5.25
5760,37,"male",13961,"car",1.84,"car",8,5.25
5760,37,"male",13962,"car",1.84,"car",8,5.25
5760,37,"male",13963,"car",1.84,"car",8,5.25
5760,37,"male",13964,"car",1.84,"car",8,5.25
5760,37,"male",13965,"car",1.84,"car",8,5.25
5760,37,"male",13966,"car",1.84,"car",8,5.25
5760,37,"male",13967,"car",1.84,"car",8,5.25
5762,29,"female",13969,"car",1.38,"car",6,0
5762,29,"female",13970,"car",1.38,"car",6,0
5775,20,"male",13994,"bus",5.02666666666667,"walk_to_pt",2,0
5775,20,"male",13994,"bus",5.02666666666667,"walk_to_pt",2,0
5775,20,"male",13995,"bus",5.02666666666667,"walk_to_pt",2,0
5775,20,"male",13995,"bus",5.02666666666667,"walk_to_pt",2,0
5783,45,"male",14020,"car",14.49,"car",63,0
5783,45,"male",14021,"pedestrian",0.125,"pedestrian",3,0
5783,45,"male",14022,"pedestrian",0.125,"pedestrian",3,0
5783,45,"male",14023,"car",7.59,"car",33,0
5788,28,"male",14033,"bus",7.07333333333333,"walk_to_pt",1,3.5
5788,28,"male",14033,"bus",7.07333333333333,"walk_to_pt",10,3.5
5788,28,"male",14034,"bus",7.07333333333333,"walk_to_pt",10,3.5
5788,28,"male",14034,"bus",7.07333333333333,"walk_to_pt",1,3.5
5789,17,"male",14035,"bus",6.19,"walk_to_pt",3,0
5789,17,"male",14035,"bus",6.19,"walk_to_pt",3,0
5789,17,"male",14036,"bus",6.19,"walk_to_pt",3,0
5789,17,"male",14036,"bus",6.19,"walk_to_pt",3,0
5789,17,"male",14037,"pedestrian",0.625,"pedestrian",15,0
5789,17,"male",14038,"pedestrian",0.625,"pedestrian",15,0
5796,24,"female",14048,"rail",7.5,"walk_to_pt",3,0
5796,24,"female",14048,"rail",7.5,"walk_to_pt",3,0
5796,24,"female",14049,"rail",7.5,"walk_to_pt",3,0
5796,24,"female",14049,"rail",7.5,"walk_to_pt",3,0
5802,65,"male",14061,"car",5.29,"car",23,4.08
5802,65,"male",14062,"car",6.44,"car",28,4.08
5804,31,"female",14064,"car",7.59,"car",33,94.5
5804,31,"female",14065,"pedestrian",0.208333333333333,"pedestrian",5,94.5
5804,31,"female",14066,"pedestrian",0.208333333333333,"pedestrian",5,94.5
5804,31,"female",14067,"car",7.59,"car",33,94.5
5807,18,"male",14074,"bus",1.55833333333333,"walk_to_pt",1,7
5807,18,"male",14074,"bus",1.55833333333333,"walk_to_pt",4,7
5807,18,"male",14075,"bus",1.01833333333333,"walk_to_pt",4,7
5807,18,"male",14075,"bus",1.01833333333333,"walk_to_pt",1,7
5818,42,"male",14095,"pedestrian",0.625,"pedestrian",15,0
5818,42,"male",14096,"pedestrian",0.625,"pedestrian",15,0
5822,35,"female",14100,"car",4.14,"car",18,0
5822,35,"female",14101,"car",4.14,"car",18,0
5822,35,"female",14102,"car",6.44,"car",28,0
5822,35,"female",14103,"car",6.44,"car",28,0
5825,48,"female",14109,"car",2.99,"car",13,0
5825,48,"female",14110,"car",4.14,"car",18,0
5851,42,"female",14166,"pedestrian",1.25,"pedestrian",30,0
5851,42,"female",14167,"pedestrian",0.625,"pedestrian",15,0
5851,42,"female",14168,"pedestrian",0.416666666666667,"pedestrian",10,0
5872,24,"female",14213,"rail",4.9,"walk_to_pt",15,0
5872,24,"female",14213,"rail",4.9,"walk_to_pt",15,0
5872,24,"female",14214,"rail",8.55,"walk_to_pt",15,0
5872,24,"female",14214,"rail",8.55,"walk_to_pt",15,0
5874,40,"female",14217,"pedestrian",0.416666666666667,"pedestrian",10,0
5874,40,"female",14218,"pedestrian",0.416666666666667,"pedestrian",10,0
5874,40,"female",14219,"pedestrian",0.416666666666667,"pedestrian",10,0
5874,40,"female",14220,"pedestrian",0.416666666666667,"pedestrian",10,0
5876,51,"female",14223,"car",3.45,"car",15,0
5876,51,"female",14224,"car",3.45,"car",15,0
